close, open, high, low, volume, atr14, psar, close_diff, ema_fast, ema_slow, ema_fast_diff, price_v_close, bar_time, position, alpha_imp1_ema_up, alpha_imp2_ema_pos_x, alpha_imp3_psar_up, alpha_imp4_close_up, alpha_imp6_price_v_close_thres, short_rev_imp1_rev_box, short_rev_imp2_ema_neg, short_rev_imp3_ema_neg_x, short_rev_imp4_close_neg, long_rev_imp1_rev_box, long_rev_imp2_ema_pos, long_rev_imp3_ema_pos_x, long_rev_imp4_close_pos, 
7.1400, 7.1400, 7.1650, 7.1400, 400, 7.7514, 7.266728994, -0.020000000, 7.157765546, 7.169498827, -0.004441386, , 2019-09-16 14:48:00, LONG, , , , , , , , , , , , , , , 
7.1100, 7.1400, 7.1400, 7.1100, 800, 7.7514, 7.265061704, -0.030000000, 7.148212437, 7.163832272, -0.009553109, , 2019-09-16 14:51:00, LONG, , , , , , , , , , , , , , , 
7.1700, 7.1300, 7.1900, 7.1000, 8200, 7.7514, 7.263411087, 0.060000000, 7.152569949, 7.164419675, 0.004357513, , 2019-09-16 14:54:00, LONG, , , , , , , , , , , , , , , 
7.1000, 7.1700, 7.1700, 7.1000, 7602, 7.7514, 7.261776977, -0.070000000, 7.142055959, 7.158284467, -0.010513990, , 2019-09-16 14:57:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.1100, 7.1500, 7.0600, 3400, 7.7514, 7.260159207, -0.040000000, 7.125644768, 7.148924042, -0.016411192, , 2019-09-16 15:00:00, LONG, , , , , , , , , , , , , , , 
7.0900, 7.0600, 7.0900, 7.0600, 300, 7.7514, 7.256156023, 0.030000000, 7.118515814, 7.143312228, -0.007128954, , 2019-09-16 15:03:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.0900, 7.0900, 7.0600, 400, 7.7514, 7.252232902, -0.030000000, 7.106812651, 7.135377731, -0.011703163, , 2019-09-16 15:06:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0600, 7.1000, 7.0500, 3500, 7.7514, 7.248388244, -0.010000000, 7.095450121, 7.127246518, -0.011362530, , 2019-09-16 15:09:00, LONG, , , , , , , , , , , , , , , 
7.0200, 7.0300, 7.0300, 7.0200, 300, 7.7514, 7.242436597, -0.030000000, 7.080360097, 7.117032564, -0.015090024, , 2019-09-16 15:12:00, LONG, , , , , , , , , , , , , , , 
7.1000, 7.0200, 7.1000, 7.0200, 13100, 7.7514, 7.233539133, 0.080000000, 7.084288077, 7.115410415, 0.003927981, , 2019-09-16 15:15:00, LONG, , , , , , , , , , , , , , , 
7.1000, 7.1100, 7.1300, 7.0900, 4329, 7.7514, 7.224997568, 0.000000000, 7.087430462, 7.113942756, 0.003142385, , 2019-09-16 15:18:00, LONG, , , , , , , , , , , , , , , 
7.1100, 7.1000, 7.1400, 7.0900, 12292, 7.7514, 7.216797665, 0.010000000, 7.091944370, 7.113567256, 0.004513908, , 2019-09-16 15:21:00, LONG, , , , , , , , , , , , , , , 
7.1000, 7.1100, 7.1100, 7.0900, 10359, 7.7514, 7.208925758, -0.010000000, 7.093555496, 7.112275136, 0.001611126, , 2019-09-16 15:24:00, LONG, , , , , , , , , , , , , , , 
7.1200, 7.1000, 7.1450, 7.1000, 3416, 7.7514, 7.201368728, 0.020000000, 7.098844397, 7.113010838, 0.005288901, , 2019-09-16 15:27:00, LONG, , , , , , , , , , , , , , , 
7.0700, 7.1000, 7.1400, 7.0700, 2200, 7.7514, 7.194113979, -0.050000000, 7.093075517, 7.108914567, -0.005768879, , 2019-09-16 15:30:00, LONG, , , , , , , , , , , , , , , 
7.0900, 7.0800, 7.1500, 7.0800, 800, 7.7514, 7.187149420, 0.020000000, 7.092460414, 7.107113180, -0.000615103, , 2019-09-16 15:33:00, LONG, , , , , , , , , , , , , , , 
7.1000, 7.1000, 7.1000, 7.0800, 2250, 7.7514, 7.180463443, 0.010000000, 7.093968331, 7.106435734, 0.001507917, , 2019-09-16 15:36:00, LONG, , , , , , , , , , , , , , , 
7.1000, 7.0800, 7.1000, 7.0800, 1680, 7.7514, 7.174044905, 0.000000000, 7.095174665, 7.105822807, 0.001206334, , 2019-09-16 15:39:00, LONG, , , , , , , , , , , , , , , 
7.1200, 7.1000, 7.1300, 7.0900, 800, 7.7514, 7.167883109, 0.020000000, 7.100139732, 7.107173016, 0.004965067, , 2019-09-16 15:42:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.0800, 7.0800, 7.0500, 2028, 7.7514, 7.161967785, -0.060000000, 7.092111785, 7.102680348, -0.008027946, , 2019-09-16 15:45:00, LONG, , , , , , , , , , , , , , , 
7.0300, 7.0500, 7.0500, 7.0300, 1800, 7.7514, 7.156289073, -0.030000000, 7.079689428, 7.095758410, -0.012422357, , 2019-09-16 15:48:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0300, 7.0500, 7.0200, 2900, 7.7514, 7.150837510, 0.020000000, 7.073751543, 7.091400466, -0.005937886, , 2019-09-16 15:51:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0700, 7.0700, 7.0200, 2500, 7.7514, 7.145604010, 0.000000000, 7.069001234, 7.087457565, -0.004750309, , 2019-09-16 15:54:00, LONG, , , , , , , , , , , , , , , 
7.0300, 7.0500, 7.0600, 7.0300, 7976, 7.7514, 7.140579850, -0.020000000, 7.061200987, 7.081985416, -0.007800247, , 2019-09-16 15:57:00, LONG, , , , , , , , , , , , , , , 
7.0200, 7.0600, 7.0600, 7.0200, 8961, 7.7514, 7.135756656, -0.010000000, 7.052960790, 7.076082043, -0.008240197, , 2019-09-16 16:00:00, LONG, , , , , , , , , , , , , , , 
7.0400, 7.0400, 7.0400, 7.0400, 6060, 7.7514, 7.131126389, 0.020000000, 7.050368632, 7.072645658, -0.002592158, , 2019-09-16 16:03:00, LONG, , , , , , , , , , , , , , , 
7.0900, 7.0900, 7.0900, 7.0900, 107, 7.7514, 7.126681334, 0.050000000, 7.058294906, 7.074298452, 0.007926274, , 2019-09-17 09:00:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0500, 7.0500, 7.0500, 8018, 7.7514, 7.122414080, -0.040000000, 7.056635924, 7.071984314, -0.001658981, , 2019-09-17 09:33:00, LONG, , , , , , , , , , , , , , , 
7.1700, 7.0700, 7.1900, 7.0600, 12371, 7.7514, 7.020000000, 0.120000000, 7.079308740, 7.081319141, 0.022672815, , 2019-09-17 09:36:00, LONG, , , , , , , , , , , , , , , 
7.2500, 7.1900, 7.2500, 7.1700, 33973, 7.7514, 7.021700000, 0.080000000, 7.113446992, 7.097383985, 0.034138252, , 2019-09-17 09:39:00, LONG, , , , , , , , , , , , , , , 
7.2299, 7.2300, 7.2300, 7.2000, 4542, 7.7514, 7.026266000, -0.020100000, 7.136737593, 7.110004558, 0.023290602, , 2019-09-17 09:42:00, LONG, , , , , , , , , , , , , , , 
7.1800, 7.1700, 7.2300, 7.1500, 6631, 7.7514, 7.030740680, -0.049900000, 7.145390075, 7.116670790, 0.008652481, , 2019-09-17 09:45:00, LONG, , , , , , , , , , , , , , , 
7.1900, 7.1700, 7.2200, 7.1500, 12569, 7.7514, 7.035125866, 0.010000000, 7.154312060, 7.123654525, 0.008921985, , 2019-09-17 09:48:00, LONG, , , , , , , , , , , , , , , 
7.2200, 7.2000, 7.2200, 7.1900, 24922, 7.7514, 7.039423349, 0.030000000, 7.167449648, 7.132830284, 0.013137588, , 2019-09-17 09:51:00, LONG, , , , , , , , , , , , , , , 
7.1300, 7.2100, 7.2294, 7.1300, 15800, 7.7514, 7.043634882, -0.090000000, 7.159959718, 7.132560733, -0.007489930, , 2019-09-17 09:54:00, LONG, , , , , , , , , , , , , , , 
7.1800, 7.1800, 7.1800, 7.1500, 12200, 7.7514, 7.047762184, 0.050000000, 7.163967775, 7.137078759, 0.004008056, , 2019-09-17 09:57:00, LONG, , , , , , , , , , , , , , , 
7.1500, 7.2000, 7.2000, 7.1500, 4182, 7.7514, 7.051806941, -0.030000000, 7.161174220, 7.138309353, -0.002793555, , 2019-09-17 10:00:00, LONG, , , , , , , , , , , , , , , 
7.2000, 7.2000, 7.2000, 7.1100, 3218, 7.7514, 7.055770802, 0.050000000, 7.168939376, 7.144184653, 0.007765156, , 2019-09-17 10:03:00, LONG, , , , , , , , , , , , , , , 
7.1200, 7.1800, 7.1800, 7.1200, 2500, 7.7514, 7.059655386, -0.080000000, 7.159151501, 7.141881353, -0.009787875, , 2019-09-17 10:06:00, LONG, , , , , , , , , , , , , , , 
7.1300, 7.1200, 7.1500, 7.1200, 8200, 7.7514, 7.063462278, 0.010000000, 7.153321200, 7.140749795, -0.005830300, , 2019-09-17 10:09:00, LONG, , , , , , , , , , , , , , , 
7.1500, 7.1500, 7.1600, 7.1400, 2300, 7.7514, 7.067193033, 0.020000000, 7.152656960, 7.141630767, -0.000664240, , 2019-09-17 10:12:00, LONG, , , , , , , , , , , , , , , 
7.1300, 7.1300, 7.2000, 7.1200, 11999, 7.7514, 7.070849172, -0.020000000, 7.148125568, 7.140523075, -0.004531392, , 2019-09-17 10:15:00, LONG, , , , , , , , , , , , , , , 
7.1201, 7.1400, 7.1400, 7.1201, 1800, 7.7514, 7.074432189, -0.009900000, 7.142520455, 7.138578020, -0.005605114, , 2019-09-17 10:18:00, LONG, , , , , , , , , , , , , , , 
7.1800, 7.1300, 7.1800, 7.1300, 1500, 7.7514, 7.077943545, 0.059900000, 7.150016364, 7.142522971, 0.007495909, , 2019-09-17 10:21:00, LONG, , , , , , , , , , , , , , , 
7.1500, 7.1800, 7.1800, 7.1300, 4728, 7.7514, 7.081384674, -0.030000000, 7.150013091, 7.143235069, -0.000003273, , 2019-09-17 10:24:00, LONG, , , , , , , , , , , , , , , 
7.0800, 7.1500, 7.1500, 7.0800, 4900, 7.7514, 7.250000000, -0.070000000, 7.136010473, 7.137212681, -0.014002618, , 2019-09-17 10:27:00, LONG, , , , , , , , , , , , , , , 
7.0800, 7.0800, 7.0800, 7.0800, 0, 7.7514, 7.248300000, 0.000000000, 7.124808378, 7.131763854, -0.011202095, , 2019-09-17 10:30:00, LONG, , , , , , , , , , , , , , , 
7.0800, 7.1050, 7.1050, 7.0800, 399, 7.7514, 7.246617000, 0.000000000, 7.115846703, 7.126833963, -0.008961676, , 2019-09-17 10:33:00, LONG, , , , , , , , , , , , , , , 
7.0800, 7.0800, 7.0800, 7.0800, 100, 7.7514, 7.244950830, 0.000000000, 7.108677362, 7.122373586, -0.007169341, , 2019-09-17 10:36:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.1000, 7.1000, 7.0600, 2400, 7.7514, 7.243301322, -0.020000000, 7.098941890, 7.116433244, -0.009735472, , 2019-09-17 10:39:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0498, 7.0750, 7.0400, 12611, 7.7514, 7.239635295, -0.010000000, 7.089153512, 7.110106269, -0.009788378, , 2019-09-17 10:42:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.0600, 7.0600, 7.0600, 100, 7.7514, 7.233646236, 0.010000000, 7.083322809, 7.105334243, -0.005830702, , 2019-09-17 10:45:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.0600, 7.0600, 7.0600, 0, 7.7514, 7.227836849, 0.000000000, 7.078658248, 7.101016696, -0.004664562, , 2019-09-17 10:48:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.0600, 7.0600, 7.0600, 0, 7.7514, 7.222201744, 0.000000000, 7.074926598, 7.097110344, -0.003731650, , 2019-09-17 10:51:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.0635, 7.0635, 7.0600, 400, 7.7514, 7.216735692, 0.000000000, 7.071941278, 7.093576026, -0.002985320, , 2019-09-17 10:54:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0700, 7.0700, 7.0500, 2093, 7.7514, 7.211433621, -0.010000000, 7.067553023, 7.089425928, -0.004388256, , 2019-09-17 10:57:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0450, 7.0500, 7.0450, 600, 7.7514, 7.206290612, 0.000000000, 7.064042418, 7.085671078, -0.003510605, , 2019-09-17 11:00:00, LONG, , , , , , , , , , , , , , , 
7.0700, 7.0600, 7.0700, 7.0600, 8600, 7.7514, 7.201301894, 0.020000000, 7.065233935, 7.084178594, 0.001191516, , 2019-09-17 11:03:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0500, 7.0500, 7.0500, 200, 7.7514, 7.196462837, -0.020000000, 7.062187148, 7.080923490, -0.003046787, , 2019-09-17 11:06:00, LONG, , , , , , , , , , , , , , , 
7.0600, 7.0500, 7.0600, 7.0400, 2200, 7.7514, 7.191768952, 0.010000000, 7.061749718, 7.078930777, -0.000437430, , 2019-09-17 11:09:00, LONG, , , , , , , , , , , , , , , 
7.0500, 7.0600, 7.0600, 7.0000, 14275, 7.7514, 7.187215883, -0.010000000, 7.059399774, 7.076175465, -0.002349944, , 2019-09-17 11:12:00, LONG, , , , , , , , , , , , , , , 
7.0100, 7.0350, 7.0400, 7.0100, 1298, 7.7514, 7.179727248, -0.040000000, 7.049519820, 7.069873039, -0.009879955, , 2019-09-17 11:15:00, LONG, , , , , , , , , , , , , , , 
6.9900, 7.0100, 7.0400, 6.9900, 2425, 7.7514, 7.172538158, -0.020000000, 7.037615856, 7.062266083, -0.011903964, , 2019-09-17 11:18:00, LONG, , , , , , , , , , , , , , , 
7.0000, 6.9900, 7.0027, 6.9800, 5700, 7.7514, 7.163411250, 0.010000000, 7.030092685, 7.056335980, -0.007523171, , 2019-09-17 11:21:00, LONG, , , , , , , , , , , , , , , 
6.9300, 6.9950, 6.9950, 6.9000, 6859, 7.7514, 7.152406575, -0.070000000, 7.010074148, 7.044303982, -0.020018537, , 2019-09-17 11:24:00, LONG, , , , , , , , , , , , , , , 
6.9000, 6.9200, 6.9400, 6.9000, 9000, 7.7514, 7.134738115, -0.030000000, 6.988059318, 7.030560746, -0.022014830, , 2019-09-17 11:27:00, LONG, , , , , , , , , , , , , , , 
6.9000, 6.9100, 6.9594, 6.9000, 4100, 7.7514, 7.118306447, 0.000000000, 6.970447454, 7.018126389, -0.017611864, , 2019-09-17 11:30:00, LONG, , , , , , , , , , , , , , , 
6.9200, 6.9200, 6.9200, 6.9000, 400, 7.7514, 7.103024996, 0.020000000, 6.960357964, 7.008781019, -0.010089491, , 2019-09-17 11:33:00, LONG, , , , , , , , , , , , , , , 
6.9400, 6.9400, 6.9400, 6.9400, 100, 7.7514, 7.088813246, 0.020000000, 6.956286371, 7.002230445, -0.004071593, , 2019-09-17 11:36:00, LONG, , , , , , , , , , , , , , , 
6.9400, 6.9200, 6.9400, 6.9200, 300, 7.7514, 7.075596319, 0.000000000, 6.953029097, 6.996303736, -0.003257274, , 2019-09-17 11:39:00, LONG, , , , , , , , , , , , , , , 
6.9000, 6.9400, 6.9400, 6.9000, 899, 7.7514, 7.063304576, -0.040000000, 6.942423277, 6.987131952, -0.010605819, , 2019-09-17 11:42:00, LONG, , , , , , , , , , , , , , , 
6.9100, 6.8900, 6.9200, 6.8900, 900, 7.7514, 7.051873256, 0.010000000, 6.935938622, 6.979786052, -0.006484655, , 2019-09-17 11:45:00, LONG, , , , , , , , , , , , , , , 
6.9200, 6.9000, 6.9200, 6.8800, 3900, 7.7514, 7.038923396, 0.010000000, 6.932750898, 6.974092142, -0.003187724, , 2019-09-17 11:48:00, LONG, , , , , , , , , , , , , , , 
6.9201, 6.8900, 6.9250, 6.8900, 4072, 7.7514, 7.024620290, 0.000100000, 6.930220718, 6.968950033, -0.002530180, , 2019-09-17 11:51:00, LONG, , , , , , , , , , , , , , , 
6.9100, 6.9200, 6.9300, 6.9100, 3200, 7.7514, 7.011604464, -0.010100000, 6.926176574, 6.963335744, -0.004044144, , 2019-09-17 11:54:00, LONG, , , , , , , , , , , , , , , 
6.9252, 6.9100, 6.9252, 6.8500, 15605, 7.7514, 6.999760062, 0.015200000, 6.925981260, 6.959703769, -0.000195315, , 2019-09-17 11:57:00, LONG, , , , , , , , , , , , , , , 
6.9150, 6.9300, 6.9300, 6.9000, 7499, 7.7514, 6.984784056, -0.010200000, 6.923785008, 6.955446267, -0.002196252, , 2019-09-17 12:00:00, LONG, , , , , , , , , , , , , , , 
6.9000, 6.9100, 6.9100, 6.9000, 500, 7.7514, 6.971305650, -0.015000000, 6.919028006, 6.950165670, -0.004757002, , 2019-09-17 12:03:00, LONG, , , , , , , , , , , , , , , 
6.9050, 6.8900, 6.9050, 6.8900, 200, 7.7514, 6.959175085, 0.005000000, 6.916222405, 6.945864178, -0.002805601, , 2019-09-17 12:06:00, LONG, , , , , , , , , , , , , , , 
6.9000, 6.8900, 6.9000, 6.8900, 3100, 7.7514, 6.948257577, -0.005000000, 6.912977924, 6.941496161, -0.003244481, , 2019-09-17 12:09:00, LONG, , , , , , , , , , , , , , , 
6.9350, 6.9100, 6.9400, 6.9100, 300, 7.7514, 6.850000000, 0.035000000, 6.917382339, 6.940877479, 0.004404415, , 2019-09-17 12:12:00, LONG, , , , , , , , , , , , , , , 
6.9000, 6.9350, 6.9350, 6.9000, 200, 7.7514, 6.850900000, -0.035000000, 6.913905871, 6.936984386, -0.003476468, , 2019-09-17 12:15:00, LONG, , , , , , , , , , , , , , , 
6.8900, 6.9300, 6.9300, 6.8900, 300, 7.7514, 6.851791000, -0.010000000, 6.909124697, 6.932509682, -0.004781174, , 2019-09-17 12:18:00, LONG, , , , , , , , , , , , , , , 
6.9600, 6.8900, 6.9600, 6.8900, 300, 7.7514, 6.852673090, 0.070000000, 6.919299758, 6.935127808, 0.010175061, , 2019-09-17 12:21:00, LONG, , , , , , , , , , , , , , , 
6.9000, 6.9250, 6.9250, 6.8900, 500, 7.7514, 6.854819628, -0.060000000, 6.915439806, 6.931782302, -0.003859952, , 2019-09-17 12:24:00, LONG, , , , , , , , , , , , , , , 
6.8800, 6.8900, 6.8900, 6.8800, 300, 7.7514, 6.856923236, -0.020000000, 6.908351845, 6.926850654, -0.007087961, , 2019-09-17 12:27:00, LONG, , , , , , , , , , , , , , , 
6.8700, 6.9100, 6.9100, 6.8700, 200, 7.7514, 6.858984771, -0.010000000, 6.900681476, 6.921436306, -0.007670369, , 2019-09-17 12:30:00, LONG, , , , , , , , , , , , , , , 
6.9100, 6.8800, 6.9100, 6.8800, 200, 7.7514, 6.861005076, 0.040000000, 6.902545181, 6.920347134, 0.001863705, , 2019-09-17 12:33:00, LONG, , , , , , , , , , , , , , , 
6.8800, 6.8800, 6.9100, 6.8800, 400, 7.7514, 6.862984974, -0.030000000, 6.898036145, 6.916504550, -0.004509036, , 2019-09-17 12:36:00, LONG, , , , , , , , , , , , , , , 
6.9000, 6.8700, 6.9050, 6.8700, 700, 7.7514, 6.864925275, 0.020000000, 6.898428916, 6.914932688, 0.000392771, , 2019-09-17 12:39:00, LONG, , , , , , , , , , , , , , , 
6.8600, 6.8700, 6.8700, 6.8600, 500, 7.7514, 6.960000000, -0.040000000, 6.890743133, 6.909701004, -0.007685783, , 2019-09-17 12:42:00, LONG, , , , , , , , , , , , , , , 
6.8900, 6.8600, 6.8900, 6.8600, 200, 7.7514, 6.959000000, 0.030000000, 6.890594506, 6.907824718, -0.000148627, , 2019-09-17 12:45:00, LONG, , , , , , , , , , , , , , , 
6.8600, 6.8600, 6.8700, 6.8600, 300, 7.7514, 6.958010000, -0.030000000, 6.884475605, 6.903269983, -0.006118901, , 2019-09-17 12:48:00, LONG, , , , , , , , , , , , , , , 
6.8600, 6.8700, 6.8900, 6.8600, 1100, 7.7514, 6.957029900, 0.000000000, 6.879580484, 6.899149032, -0.004895121, , 2019-09-17 12:51:00, LONG, , , , , , , , , , , , , , , 
6.7700, 6.8200, 6.8200, 6.7700, 1450, 7.7514, 6.956059601, -0.090000000, 6.857664387, 6.886849124, -0.021916097, , 2019-09-17 12:54:00, LONG, , , , , , , , , , , , , , , 
6.7880, 6.7880, 6.7880, 6.7880, 300, 7.7514, 6.952338409, 0.018000000, 6.843731510, 6.877434922, -0.013932877, , 2019-09-17 12:57:00, LONG, , , , , , , , , , , , , , , 
6.7880, 6.7880, 6.7880, 6.7880, 0, 7.7514, 6.948691641, 0.000000000, 6.832585208, 6.868917310, -0.011146302, , 2019-09-17 13:00:00, LONG, , , , , , , , , , , , , , , 
6.8590, 6.8000, 6.8590, 6.8000, 300, 7.7514, 6.945117808, 0.071000000, 6.837868166, 6.867972804, 0.005282958, , 2019-09-17 13:03:00, LONG, , , , , , , , , , , , , , , 
6.8400, 6.8600, 6.8600, 6.8100, 700, 7.7514, 6.941615452, -0.019000000, 6.838294533, 6.865308728, 0.000426367, , 2019-09-17 13:06:00, LONG, , , , , , , , , , , , , , , 
6.8400, 6.8400, 6.8400, 6.8400, 0, 7.7514, 6.938183143, 0.000000000, 6.838635626, 6.862898373, 0.000341093, , 2019-09-17 13:09:00, LONG, , , , , , , , , , , , , , , 
6.8200, 6.8200, 6.8200, 6.8200, 200, 7.7514, 6.934819480, -0.020000000, 6.834908501, 6.858812813, -0.003727125, , 2019-09-17 13:12:00, LONG, , , , , , , , , , , , , , , 
6.8150, 6.8250, 6.8250, 6.8150, 300, 7.7514, 6.931523090, -0.005000000, 6.830926801, 6.854640165, -0.003981700, , 2019-09-17 13:15:00, LONG, , , , , , , , , , , , , , , 
6.8100, 6.8252, 6.8289, 6.8100, 1000, 7.7514, 6.928292629, -0.005000000, 6.826741441, 6.850388720, -0.004185360, , 2019-09-17 13:18:00, LONG, , , , , , , , , , , , , , , 
6.8000, 6.8000, 6.8000, 6.8000, 100, 7.7514, 6.925126776, -0.010000000, 6.821393153, 6.845589795, -0.005348288, , 2019-09-17 13:21:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.7900, 6.7900, 6.7900, 200, 7.7514, 6.922024240, -0.010000000, 6.815114522, 6.840295528, -0.006278631, , 2019-09-17 13:24:00, LONG, , , , , , , , , , , , , , , 
6.8136, 6.8136, 6.8136, 6.8136, 100, 7.7514, 6.918983756, 0.023600000, 6.814811618, 6.837753097, -0.000302904, , 2019-09-17 13:27:00, LONG, , , , , , , , , , , , , , , 
6.7800, 6.7800, 6.7939, 6.7800, 798, 7.7514, 6.916004081, -0.033600000, 6.807849294, 6.832252802, -0.006962324, , 2019-09-17 13:30:00, LONG, , , , , , , , , , , , , , , 
6.7700, 6.7700, 6.7701, 6.7600, 973, 7.7514, 6.913083999, -0.010000000, 6.800279435, 6.826323964, -0.007569859, , 2019-09-17 13:33:00, LONG, , , , , , , , , , , , , , , 
6.7700, 6.7700, 6.7700, 6.7700, 0, 7.7514, 6.908491479, 0.000000000, 6.794223548, 6.820959777, -0.006055887, , 2019-09-17 13:36:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.7800, 6.7900, 6.7800, 300, 7.7514, 6.904036735, 0.020000000, 6.793378839, 6.818011227, -0.000844710, , 2019-09-17 13:39:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.7900, 6.7900, 6.7900, 100, 7.7514, 6.899715633, 0.000000000, 6.792703071, 6.815343491, -0.000675768, , 2019-09-17 13:42:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.7800, 6.7900, 6.7800, 300, 7.7514, 6.895524164, 0.000000000, 6.792162457, 6.812929825, -0.000540614, , 2019-09-17 13:45:00, LONG, , , , , , , , , , , , , , , 
6.7700, 6.7800, 6.7800, 6.7700, 500, 7.7514, 6.891458439, -0.020000000, 6.787729965, 6.808841270, -0.004432491, , 2019-09-17 13:48:00, LONG, , , , , , , , , , , , , , , 
6.7700, 6.8000, 6.8000, 6.7700, 1100, 7.7514, 6.887514685, 0.000000000, 6.784183972, 6.805142102, -0.003545993, , 2019-09-17 13:51:00, LONG, , , , , , , , , , , , , , , 
6.7700, 6.7700, 6.7700, 6.7700, 100, 7.7514, 6.883689245, 0.000000000, 6.781347178, 6.801795235, -0.002836794, , 2019-09-17 13:54:00, LONG, , , , , , , , , , , , , , , 
6.7700, 6.7700, 6.7700, 6.7700, 0, 7.7514, 6.879978568, 0.000000000, 6.779077742, 6.798767117, -0.002269436, , 2019-09-17 13:57:00, LONG, , , , , , , , , , , , , , , 
6.8190, 6.8000, 6.8200, 6.7900, 700, 7.7514, 6.876379211, 0.049000000, 6.787062194, 6.800694058, 0.007984452, , 2019-09-17 14:00:00, LONG, , , , , , , , , , , , , , , 
6.8000, 6.8133, 6.8133, 6.8000, 327, 7.7514, 6.872887834, -0.019000000, 6.789649755, 6.800627958, 0.002587561, , 2019-09-17 14:03:00, LONG, , , , , , , , , , , , , , , 
6.8250, 6.8250, 6.8250, 6.8250, 200, 7.7514, 6.869501199, 0.025000000, 6.796719804, 6.802949105, 0.007070049, , 2019-09-17 14:06:00, LONG, , , , , , , , , , , , , , , 
6.8250, 6.8250, 6.8250, 6.8250, 100, 7.7514, 6.866216163, 0.000000000, 6.802375843, 6.805049190, 0.005656039, , 2019-09-17 14:09:00, LONG, , , , , , , , , , , , , , , 
6.8250, 6.8250, 6.8250, 6.8250, 0, 7.7514, 6.863029678, 0.000000000, 6.806900675, 6.806949267, 0.004524831, , 2019-09-17 14:12:00, LONG, , , , , , , , , , , , , , , 
6.8000, 6.8400, 6.8400, 6.8000, 500, 7.7514, 6.859938788, -0.025000000, 6.805520540, 6.806287432, -0.001380135, , 2019-09-17 14:15:00, LONG, , , , , , , , , , , , , , , 
6.8000, 6.7900, 6.8100, 6.7900, 400, 7.7514, 6.856940624, 0.000000000, 6.804416432, 6.805688629, -0.001104108, , 2019-09-17 14:18:00, LONG, , , , , , , , , , , , , , , 
6.8002, 6.8000, 6.8050, 6.8000, 700, 7.7514, 6.854032406, 0.000200000, 6.803573145, 6.805165902, -0.000843286, , 2019-09-17 14:21:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.8000, 6.8000, 6.7900, 500, 7.7514, 6.851211433, -0.010200000, 6.800858516, 6.803721531, -0.002714629, , 2019-09-17 14:24:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.7900, 6.7900, 6.7900, 0, 7.7514, 6.848475090, 0.000000000, 6.798686813, 6.802414718, -0.002171703, , 2019-09-17 14:27:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.7900, 6.7900, 6.7900, 0, 7.7514, 6.845820838, 0.000000000, 6.796949450, 6.801232364, -0.001737363, , 2019-09-17 14:30:00, LONG, , , , , , , , , , , , , , , 
6.8000, 6.8000, 6.8150, 6.8000, 700, 7.7514, 6.843246213, 0.010000000, 6.797559560, 6.801114996, 0.000610110, , 2019-09-17 14:33:00, LONG, , , , , , , , , , , , , , , 
6.8100, 6.8100, 6.8100, 6.8100, 200, 7.7514, 6.840748826, 0.010000000, 6.800047648, 6.801961187, 0.002488088, , 2019-09-17 14:36:00, LONG, , , , , , , , , , , , , , , 
6.8000, 6.8300, 6.8300, 6.8000, 1000, 7.7514, 6.838326361, -0.010000000, 6.800038119, 6.801774407, -0.000009530, , 2019-09-17 14:39:00, LONG, , , , , , , , , , , , , , , 
6.8300, 6.8300, 6.8300, 6.8300, 100, 7.7514, 6.835976571, 0.030000000, 6.806030495, 6.804462559, 0.005992376, , 2019-09-17 14:42:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.8000, 6.8000, 6.7900, 1100, 7.7514, 6.833697273, -0.040000000, 6.802824396, 6.803085172, -0.003206099, , 2019-09-17 14:45:00, LONG, , , , , , , , , , , , , , , 
6.7900, 6.7900, 6.7900, 6.7900, 0, 7.7514, 6.831486355, 0.000000000, 6.800259517, 6.801838966, -0.002564879, , 2019-09-17 14:48:00, LONG, , , , , , , , , , , , , , , 
6.8000, 6.7800, 6.8000, 6.7800, 700, 7.7514, 6.829341765, 0.010000000, 6.800207613, 6.801663826, -0.000051903, , 2019-09-17 14:51:00, LONG, , , , , , , , , , , , , , , 
